countrycode,country,currency_unit,year,rgdpe,rgdpo,pop,emp,avh,hc,ccon,cda,cgdpe,cgdpo,ck,ctfp,cwtfp,rgdpna,rconna,rdana,rkna,rtfpna,rwtfpna,labsh,delta,xr,pl_con,pl_da,pl_gdpo,i_cig,i_xm,i_xr,i_outlier,cor_exp,statcap,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_k
USA,United States,US Dollar,1954,2291997.5,2267522.5,166.5336405,64.94462585,1893.83,2.685566187,1863790.25,2285133,2291605.75,2292318.75,6056948.5,1,1,2301504.25,2049849.375,2385145.75,7567169,0.646179438,0.617462993,0.649487734,0.035231456,1,0.165912613,0.163838819,0.163787872,Extrapolated,Extrapolated,Market,Regular,,,0.667237163,0.183806375,0.14582175,0.043547884,-0.039009891,-0.00140331,0.156911943,0.154665502,0.207097037,0.116172604,0.111935623,0.163134187
USA,United States,US Dollar,1955,2472789.75,2445058.5,169.501144,66.76306915,1903.73,2.698945522,1955980.75,2474450.75,2459200.75,2458313.5,6291432,1,1,2467223.75,2149741,2582616.5,7874742,0.668772936,0.645482957,0.639841318,0.034633029,1,0.167827576,0.166439459,0.16649954,Extrapolated,Extrapolated,Market,Regular,,,0.663427532,0.210904732,0.132232085,0.044615537,-0.040551707,-0.010628173,0.158684135,0.161202681,0.21370157,0.118450955,0.112144873,0.165898234
USA,United States,US Dollar,1956,2525053.75,2498246.25,172.5370891,68.26872253,1892.54,2.713721037,1992426.625,2510069,2506079,2506549.5,6695799.5,1,1,2516011.25,2199588.25,2622926.25,8177633.5,0.660999894,0.635374188,0.656644344,0.0346963,1,0.173249871,0.172266275,0.172233939,Extrapolated,Extrapolated,Market,Regular,,,0.663709342,0.206515938,0.131178826,0.050503537,-0.042557117,-0.009350546,0.16331852,0.168480396,0.223498312,0.123500906,0.115162402,0.17158623
USA,United States,US Dollar,1957,2577523.5,2549624.25,175.6843794,68.5242691,1869.4,2.728577137,2045234.375,2545328,2560224.75,2558599.25,6923839,1,1,2566576.25,2263398,2660770.75,8470444,0.662164807,0.632956803,0.65513736,0.035158437,1,0.179471374,0.177759677,0.177872628,Extrapolated,Extrapolated,Market,Regular,,,0.663831592,0.195456013,0.13552548,0.053263552,-0.043609247,-0.004467351,0.168915841,0.170759371,0.231174529,0.129261002,0.115922995,0.17731978
USA,United States,US Dollar,1958,2555711.75,2519416,178.6447323,67.29255676,1853.68,2.743514776,2077104.75,2536786.25,2545458.75,2538290.5,6961081,1,1,2543466.25,2294750.25,2649585,8730865,0.654812455,0.628960729,0.655886829,0.035929743,1,0.18363367,0.181156129,0.181667715,Extrapolated,Extrapolated,Market,Regular,,,0.676293254,0.181098804,0.142015249,0.045157183,-0.043372829,-0.001191667,0.17254751,0.169961105,0.236427303,0.131913036,0.118077815,0.181298032
USA,United States,US Dollar,1959,2744242.5,2706021.25,181.6561609,68.83398438,1868.71,2.758533955,2178260.75,2731945.25,2725321.5,2720063,7175289,1,1,2725876.25,2413458.5,2854634.25,9042303,0.68067944,0.657266796,0.649191737,0.035714757,1,0.186452627,0.18346943,0.183824107,Extrapolated,Extrapolated,Market,Regular,,,0.664469957,0.203555763,0.136342674,0.046181973,-0.043785937,-0.006764463,0.175777356,0.171733108,0.238478904,0.132636502,0.121699445,0.183432072
USA,United States,US Dollar,1960,2815268.75,2781126.5,184.5582874,69.98596954,1862.85,2.773635626,2235737.75,2780737.75,2794381.5,2787872.5,7352700,1,1,2793428.25,2466265.5,2905110.25,9410647,0.678122878,0.6502617,0.658525765,0.035557613,1,0.188505322,0.185928702,0.186362803,Extrapolated,Extrapolated,Market,Regular,,,0.669668078,0.195489556,0.132283136,0.052111447,-0.044814713,-0.004737562,0.177723088,0.175358694,0.243089134,0.136410043,0.118614741,0.185992166
USA,United States,US Dollar,1961,2881103.75,2845617,187.6432652,70.03912354,1854.65,2.806206226,2313138,2838799,2863901.75,2855209.5,7483579,1,1,2858511,2532659,2965516.5,9719826,0.680692255,0.651127398,0.656209707,0.035431549,1,0.189474508,0.187756598,0.188328177,Extrapolated,Extrapolated,Market,Regular,,,0.668971956,0.184105963,0.14117454,0.049444765,-0.042227298,-0.001469897,0.179157145,0.180197041,0.238364517,0.143495888,0.122374795,0.188110694
USA,United States,US Dollar,1962,3061072,3019992,190.5515208,71.20337677,1863.4,2.83915925,2441236,3024167.75,3042414.75,3031644,7674418,1,1,3031736.25,2664634.25,3159319.25,10072993,0.700067997,0.672662199,0.651403606,0.035084572,1,0.191666558,0.190008521,0.190683573,Extrapolated,Extrapolated,Market,Regular,,,0.662495792,0.192282349,0.142755747,0.047391865,-0.042084377,-0.002841342,0.180885636,0.183064872,0.241698296,0.148661882,0.127361521,0.190677777
USA,United States,US Dollar,1963,3196350.5,3157158.75,193.3136996,72.20611572,1862.38,2.872499466,2527827.75,3151952.75,3171613.75,3165977.25,7905792,1,1,3164272.25,2765168.75,3295643.5,10465713,0.709036112,0.680909574,0.649548531,0.035044666,1,0.194779351,0.192257747,0.192600027,Extrapolated,Extrapolated,Market,Regular,,,0.6582793,0.197134987,0.140155897,0.049516533,-0.041596998,-0.00348975,0.18362867,0.182044727,0.247151496,0.146213889,0.129190326,0.192703813
USA,United States,US Dollar,1964,3387418.75,3350401,196.0176521,73.80173492,1871.77,2.906230927,2652984.5,3329726,3353604,3351968,8213275,1,1,3347373.25,2906647.5,3483493.75,10911239,0.723254561,0.693995714,0.647737205,0.034884423,1,0.198506996,0.195303857,0.19539918,Extrapolated,Extrapolated,Market,Regular,,,0.655978441,0.201893747,0.13549228,0.052998379,-0.041515317,-0.004847524,0.18714594,0.182746785,0.253510928,0.148823559,0.133659929,0.195667401
USA,United States,US Dollar,1965,3618461.5,3571294.25,198.4835913,75.61608887,1881.75,2.940358639,2810801,3574281.75,3579563.5,3569803.25,8646526,1,1,3562275.25,3069367.5,3734313,11412346,0.740148842,0.715413332,0.642696261,0.034784306,1,0.201198503,0.198278427,0.198820531,Extrapolated,Extrapolated,Market,Regular,,,0.654582083,0.213871971,0.132800564,0.048514813,-0.042819742,-0.006949682,0.189923593,0.18752797,0.256773219,0.157898396,0.139779449,0.199240699
USA,United States,US Dollar,1966,3855179,3800171.75,200.7891525,77.9016571,1876.51,2.970591784,2992645.75,3820069.75,3817841.25,3805424.5,9087647,1,1,3794460.25,3264330.5,3990024,11935598,0.756173909,0.733165324,0.646037102,0.034939669,1,0.206797019,0.203638196,0.204302639,Extrapolated,Extrapolated,Market,Regular,,,0.648167789,0.217432797,0.138247967,0.049003467,-0.046112753,-0.006739237,0.194968397,0.192213254,0.262254846,0.162677631,0.145603523,0.204892993
USA,United States,US Dollar,1967,3950689.5,3887308.5,202.9874546,79.70782471,1853.76,3.001136065,3120912.25,3905711.25,3921134,3902852.25,9461050,1,1,3890356,3396362,4081144.25,12414244,0.74838829,0.723892808,0.65440774,0.035847209,1,0.212301463,0.209525391,0.210506856,Extrapolated,Extrapolated,Market,Regular,,,0.650297046,0.201083466,0.149352044,0.04692607,-0.045849174,-0.00180951,0.200077746,0.198485723,0.265525055,0.172178358,0.149856076,0.211183012
USA,United States,US Dollar,1968,4150080.75,4075473.5,205.0243572,81.34535217,1843.38,3.031994343,3292119,4117673.75,4120680.5,4095048.75,9909809,1,1,4078691.5,3571382.5,4296573,12920394,0.758553863,0.736787796,0.660660267,0.036024444,1,0.220612273,0.217918068,0.219282061,Extrapolated,Extrapolated,Market,Regular,,,0.655095994,0.201598287,0.148830697,0.047240429,-0.0520471,-0.000718286,0.208003282,0.207174127,0.276112276,0.177763924,0.155246496,0.220161468
USA,United States,US Dollar,1969,4291039,4212345,207.0377649,83.33040619,1837.15,3.063169718,3377086.75,4255771,4251592.5,4225062,10430029,1,1,4205401,3672060,4442318,13439002,0.754452705,0.734833539,0.671237588,0.036035143,1,0.231889367,0.228526309,0.229961291,Extrapolated,Extrapolated,Market,Regular,,,0.654558122,0.207969517,0.144740611,0.048076943,-0.052342225,-0.003002942,0.218799248,0.215600964,0.291086584,0.187101752,0.162979707,0.231036425
USA,United States,US Dollar,1970,4303924,4229032,209.463865,83.76789856,1808.59,3.094665766,3416198.5,4243537.5,4260165.5,4239117,10750772,1,1,4213400,3717825.5,4430500,13899786,0.739882529,0.717360556,0.678167224,0.036581475,1,0.244775012,0.24055402,0.241748452,Benchmark,Extrapolated,Market,Regular,1,,0.664024174,0.195167765,0.141850859,0.052073378,-0.053826064,0.000709944,0.230312096,0.223124984,0.312477984,0.195809558,0.175091758,0.243223995
USA,United States,US Dollar,1971,4460686,4382402.5,211.355529,83.78632355,1797.89,3.123726606,3495357,4404909.5,4407285,4384398,11287875,1,1,4359100,3808402.25,4592244.5,14394300,0.751903415,0.730373323,0.667105377,0.03637838,1,0.257541656,0.252559125,0.253877491,Interpolated,Extrapolated,Market,Regular,,,0.661830187,0.207452059,0.135395989,0.048697703,-0.055202268,0.001826347,0.241787046,0.233411509,0.334551865,0.20668748,0.188253596,0.255350888
USA,United States,US Dollar,1972,4718972,4637156.5,213.25035,86.11484528,1803.47,3.153060436,3646705.75,4660458,4647558.5,4626205.5,11925999,1,1,4599800,3979348.25,4854795.5,14962213,0.764294744,0.743785262,0.66915834,0.035718631,1,0.269914836,0.263579249,0.26479584,Interpolated,Extrapolated,Market,Regular,,,0.659188509,0.219132528,0.129082963,0.049124785,-0.058475893,0.001947105,0.252562559,0.240788655,0.358527774,0.219034836,0.205393493,0.266315937
USA,United States,US Dollar,1973,5004056.5,4933568,215.164616,88.90427399,1796.68,3.182669401,3775620.5,4896475,4911180,4901027,12647614,1,1,4871700,4133182.75,5101872.5,15587390,0.77685529,0.750142694,0.673306763,0.035226528,1,0.286442995,0.278812826,0.279390424,Interpolated,Extrapolated,Market,Regular,,,0.647821367,0.228697851,0.12255194,0.060593937,-0.061298706,0.001633601,0.268347289,0.253110503,0.382098569,0.240220293,0.231256872,0.281072319
USA,United States,US Dollar,1974,4908678,4886589.5,217.113584,90.55566406,1776.52,3.212556601,3774540,4867149.5,4864530.5,4875727.5,13386102,1,1,4846400,4131797,5036900,16120947,0.750225246,0.718936324,0.67564702,0.035545085,1,0.315429151,0.305455983,0.304754525,Interpolated,Extrapolated,Market,Regular,,,0.645972848,0.224091604,0.128176257,0.075623147,-0.075001143,0.001137316,0.29619751,0.271002558,0.412351352,0.267161101,0.276185691,0.306598723
USA,United States,US Dollar,1975,4884709.5,4861071,219.108358,89.47789001,1755.24,3.242724657,3852589.5,4816238.5,4864179.5,4867047,13974996,1,1,4836900,4228455,4982761,16524117,0.743911266,0.706608355,0.657204211,0.036832724,1,0.343742818,0.333745897,0.333549291,Benchmark,Extrapolated,Market,Regular,1,,0.658053339,0.197994649,0.13351281,0.073427275,-0.066259913,0.003271847,0.322782439,0.293779094,0.447051585,0.301062733,0.300485224,0.335628182
USA,United States,US Dollar,1976,5172807.5,5140608,221.161377,92.36906433,1758.73,3.26708436,4026931.25,5133501,5128681.5,5130197,14362508,1,1,5099000,4418298.5,5310207.5,16979164,0.757152617,0.727050543,0.656707168,0.037103225,1,0.363750935,0.352741748,0.352637529,Interpolated,Extrapolated,Market,Regular,,,0.657438874,0.215697303,0.127507806,0.071994409,-0.075459167,0.00282074,0.341349348,0.312678011,0.479255083,0.311339945,0.314617902,0.354795069
USA,United States,US Dollar,1977,5408713.5,5386610.5,223.274855,95.61649323,1753.47,3.291627169,4192452.5,5415903,5354739.5,5369847,15167362,1,1,5335500,4584244,5595365,17527076,0.762340426,0.737151802,0.656837642,0.036748946,1,0.386647195,0.376040727,0.374982715,Interpolated,Extrapolated,Market,Regular,,,0.656380236,0.227837116,0.124359414,0.068318576,-0.079243816,0.00234853,0.362531275,0.339695001,0.513933237,0.327462554,0.347479552,0.377396673
USA,United States,US Dollar,1978,5723345.5,5703419.5,225.436004,99.5904541,1751.66,3.316354275,4332386,5712694.5,5649890.5,5671366,16229088,1,1,5635700,4762484.5,5903630.5,18172714,0.770507097,0.744222224,0.65793097,0.036327656,1,0.415521592,0.402839661,0.401314259,Interpolated,Extrapolated,Market,Regular,,,0.642291486,0.243382022,0.121613704,0.071108282,-0.084603816,0.00620826,0.391910302,0.363034786,0.540222505,0.356235385,0.381587476,0.403854012
USA,United States,US Dollar,1979,5878793,5887945.5,227.624232,102.2316437,1743.29,3.341267109,4431845,5853460,5802134,5849505.5,17216730,1,1,5813100,4868770.5,6047651.5,18841772,0.767799258,0.736514628,0.65774107,0.036384903,1,0.451730579,0.438373208,0.434823066,Interpolated,Extrapolated,Market,Regular,,,0.638258278,0.243031621,0.119386114,0.080681071,-0.087074466,0.005717319,0.426195781,0.396731929,0.588243932,0.38524881,0.429687262,0.437546223
USA,United States,US Dollar,1980,5767759.5,5847405.5,229.825004,102.5130997,1728.42,3.366367102,4464547.5,5764095,5737145.5,5830054,17880078,1,1,5796400,4870954.5,5927647,19392764,0.753005683,0.710030317,0.659607708,0.03723757,1,0.49716121,0.482382715,0.474695444,Benchmark,Extrapolated,Market,Regular,1,,0.643059611,0.222904891,0.122721948,0.091922268,-0.087579645,0.006970912,0.468329212,0.43161176,0.648240138,0.411830842,0.495495379,0.477451533
USA,United States,US Dollar,1981,5931556.5,5999388,232.035086,103.6459045,1718.14,3.369320393,4533164,5929534,5905560,5975565.5,18691558,1,1,5943700,4940873.5,6083865.5,19914240,0.759172499,0.716502786,0.6488626,0.037321061,1,0.541784942,0.525572538,0.519415259,Interpolated,Extrapolated,Market,Regular,,,0.636024296,0.233679935,0.122592412,0.085844137,-0.086867511,0.008726723,0.510313513,0.472940624,0.705062658,0.455518335,0.526606083,0.522199988
USA,United States,US Dollar,1982,5806127,5844018,234.261242,102.7940598,1714.08,3.372276306,4618949.5,5842299,5806321,5851238,19176448,1,1,5826000,5022421.5,5994585.5,20307654,0.742628992,0.704555631,0.652726769,0.037737008,1,0.572424531,0.555894136,0.551626861,Interpolated,Extrapolated,Market,Regular,,,0.659486294,0.209075332,0.129910663,0.077637285,-0.083106853,0.006997243,0.53785992,0.493481196,0.747890276,0.467288226,0.524107635,0.554016471
USA,United States,US Dollar,1983,6100867.5,6105634.5,236.510688,104.178688,1730.46,3.375234842,4873045,6179435.5,6089659.5,6111901,18743370,1,1,6089100,5281615,6341892,20761348,0.763053954,0.732783496,0.637790561,0.038255572,1,0.59560293,0.575877845,0.573782206,Interpolated,Extrapolated,Market,Regular,,,0.669133246,0.213745356,0.128171086,0.067326181,-0.084703371,0.006327526,0.559604224,0.50230005,0.783538765,0.47624135,0.521266639,0.575930774
USA,United States,US Dollar,1984,6597677,6576611,238.794274,108.513298,1745.8,3.378195763,5067368,6720102,6547533.5,6547742,18901034,1,1,6527200,5529274.5,6887750.5,21386624,0.78800863,0.766718864,0.636265755,0.038133621,1,0.625551581,0.595705271,0.595686257,Interpolated,Benchmark,Market,Regular,,,0.653565764,0.252412826,0.120344996,0.06742201,-0.100493588,0.006748026,0.584453837,0.504194831,0.848743892,0.480351716,0.518501282,0.597561002
USA,United States,US Dollar,1985,6865512,6802936.5,241.119752,110.7833176,1742.29,3.381159544,5380276.5,7064503.5,6875240,6816246.5,19311518,1,1,6795600,5824249,7191537.5,22054654,0.800218761,0.780831575,0.63570708,0.038459677,1,0.641342521,0.60867691,0.613944948,Benchmark,Benchmark,Market,Regular,1,,0.665440321,0.247090071,0.123890907,0.062745295,-0.108647384,0.00948074,0.599143864,0.504326363,0.86799908,0.482878357,0.487998813,0.615810215
USA,United States,US Dollar,1986,7079221,7009734.5,243.495805,113.3501511,1732.17,3.387574673,5644242,7312952.5,7100187.5,7046520.5,19975302,1,1,7028500,6075952,7448835.5,22698254,0.806208313,0.787821233,0.637634218,0.038944393,1,0.653090358,0.623223007,0.627969503,Interpolated,Benchmark,Market,Regular,,,0.673068166,0.236813366,0.127928883,0.052731153,-0.101399392,0.010857853,0.61077992,0.522199695,0.875696833,0.555500627,0.541703343,0.629579544
USA,United States,US Dollar,1987,7277469,7231345.5,245.920994,116.3565903,1733.28,3.394001722,5821498.5,7522424,7297398.5,7267994,20456258,1,1,7251100,6256718,7664028,23326776,0.808937132,0.788356543,0.64460665,0.03920389,1,0.67541033,0.643928111,0.64653331,Interpolated,Benchmark,Market,Regular,,,0.673092246,0.234029546,0.127885044,0.055506345,-0.097688355,0.007175143,0.633050006,0.536178752,0.898363664,0.608351409,0.597236574,0.648039579
USA,United States,US Dollar,1988,7574059,7523004.5,248.381577,118.9838104,1733.43,3.40044117,6046243.5,7741138.5,7576162.5,7561832.5,21060236,1,1,7548400,6473044,7903665,23961024,0.821195126,0.792820156,0.648965597,0.039242979,1,0.698516369,0.667976677,0.669242501,Interpolated,Benchmark,Market,Regular,,,0.674216807,0.224138126,0.125357002,0.062706105,-0.094412968,0.007994941,0.657099503,0.559031698,0.92127182,0.652926207,0.6446805,0.670433462
USA,United States,US Dollar,1989,7849182,7789616.5,250.857751,121.4428482,1741.94,3.406892776,6233303,7945693.5,7819339,7827508,21547170,1,1,7817500,6634906.5,8135144,24600122,0.830495715,0.796873629,0.638199031,0.039359763,1,0.723709404,0.695659876,0.694933832,Interpolated,Benchmark,Market,Regular,,,0.673331559,0.218765721,0.123001494,0.070354305,-0.093077168,0.00762409,0.682002575,0.593556222,0.952019721,0.660313666,0.676683426,0.695823491
USA,United States,US Dollar,1990,7964788.5,7912128,253.339097,122.6887894,1724.17,3.413356781,6506852.5,8080502,7972991,7967954,21837406,1,1,7962600,6771472.5,8244170,25188296,0.832265794,0.794527173,0.640090823,0.039769135,1,0.740127385,0.721786857,0.72224313,Interpolated,Benchmark,Market,Regular,,,0.699974954,0.197497308,0.116652861,0.072282575,-0.094584845,0.008177173,0.687672031,0.64595074,1.054885618,0.682125092,0.686692238,0.722728729
USA,United States,US Dollar,1991,7948062,7875283,255.807342,121.2321396,1712.32,3.432156801,6512559,7976977.5,7941168,7944729,21843796,1,1,7941800,6785595,8167699.5,25652820,0.828066826,0.785237253,0.640526414,0.04035192,1,0.76834619,0.748403788,0.748068273,Interpolated,Benchmark,Market,Regular,,,0.702940226,0.18432577,0.116793118,0.071664765,-0.085918538,0.010194677,0.712665283,0.659715866,1.103471687,0.740405262,0.745596766,0.748344183
USA,United States,US Dollar,1992,8237188.5,8160976,258.275919,121.4807281,1715.65,3.451060295,6642016.5,8267951.5,8225201,8213811.5,21878276,1,1,8212200,6968780,8446801,26160804,0.846157491,0.802488148,0.642142773,0.040430773,1,0.796715915,0.764905334,0.765965939,Interpolated,Benchmark,Market,Regular,,,0.696332693,0.197951347,0.112307295,0.081690162,-0.099958509,0.011677025,0.740758184,0.634957693,1.143667429,0.666674018,0.674139798,0.766116261
USA,United States,US Dollar,1993,8513205,8419604,260.803255,122.8345108,1725.39,3.470067978,6819523,8568232,8485612,8449717,22469204,1,1,8448100,7154494,8736866,26752074,0.854382873,0.814711452,0.640336931,0.04021899,1,0.814661086,0.779472351,0.782783628,Interpolated,Benchmark,Market,Regular,,,0.700411618,0.206954762,0.106659554,0.081001543,-0.106214881,0.011187427,0.757584988,0.642245157,1.189468282,0.679032385,0.672048628,0.782933414
USA,United States,US Dollar,1994,8906967,8797890,263.46898,125.4460526,1734.36,3.489180088,7054985.5,8932417,8816048,8797470,23220272,1,1,8795700,7374823,9130460,27424690,0.866779566,0.829632223,0.636357844,0.040168144,1,0.829498529,0.797466159,0.799150229,Interpolated,Benchmark,Market,Regular,,,0.69928658,0.213405803,0.102646843,0.082819737,-0.110091709,0.011932721,0.772242593,0.677095397,1.219557384,0.703176022,0.711419463,0.799311042
USA,United States,US Dollar,1995,9145014,9034149,266.323717,127.2158432,1736.61,3.508397818,7266786.5,9139473,9028204,9022015,24154570,1,1,9019900,7536226.5,9350431,28155274,0.869562566,0.831161559,0.638152719,0.040137038,1,0.841885209,0.815145493,0.815704763,Extrapolated,Benchmark,Market,Regular,,,0.706833541,0.207568541,0.098616965,0.086326718,-0.112547532,0.013201798,0.782068536,0.7113844,1.27061916,0.748503268,0.759126246,0.815895975
USA,United States,US Dollar,1996,9527255,9401676,269.393632,129.0855865,1727.93,3.511782646,7523328,9482343,9366464,9364049,24831406,1,1,9361400,7757505,9714226,28985402,0.884203851,0.846008062,0.634665072,0.040234566,1,0.855977595,0.831039369,0.831253648,Benchmark,Benchmark,Market,Regular,1,,0.710130036,0.20920594,0.093296751,0.087939084,-0.113231674,0.01265985,0.793059238,0.735267566,1.334881831,0.756296039,0.771122932,0.831488907
