iso,year,pop_thous,gdp_pcap_thous2005usd,cons_price_ns,ns_usd_p1000cal,cons_exp_ns,ns_cal_pcap_day_thous,ns_share,cons_price_s,s_usd_p1000cal,cons_exp_s,s_cal_pcap_day_thous,Tot_cal,s_share,Status
swe,1996,8849,38.21509314,3767.693952,5.181056653,20643143.07,1.233588812,0.595725625,567.1598967,0.420106432,1135917.378,0.837144357,2.070733169,0.404274375,Include
brn,2000,332,36.05695603,1054.418559,3.598038681,139531.94,0.320019805,0.290052356,3780.616365,1.822920969,173031.6584,0.783297574,1.103317379,0.709947644,Do not include
cmr,1981,9201,1.619974652,71863.3061,98.35996154,276328541.5,0.836526107,0.499813195,38681.56819,22.39985433,62976294.46,0.837151411,1.673677518,0.500186805,Include
aus,1975,13893,31.02118977,763.2622793,0.86422461,6730555.337,1.535802498,0.64715634,156.0910721,0.132383107,562121.1755,0.837352801,2.373155299,0.35284366,Include
can,2001,30987,44.09957401,1799.178371,2.207522607,33739113.26,1.351313476,0.617240175,130.5598707,0.102079369,967472.5317,0.837969613,2.189283089,0.382759825,Include
eth,2005,76167,0.206117437,196.3072812,3.588033803,9056735.523,0.090793644,0.076169298,1847.682238,0.584461317,17893008.51,1.101204257,1.191997901,0.923830702,Do not include
eth,2000,66024,0.174067484,144.7959685,3.587189911,5308144.272,0.061403574,0.055537144,1734.944162,0.538120321,13541571.86,1.044227172,1.105630746,0.944462856,Do not include
pry,1970,2485,1.32224476,46043.75248,53.33966809,71510892.82,1.478095973,0.638137759,12308.50986,10.09015611,7670940.281,0.838168738,2.316264711,0.361862241,Include
usa,1982,234743,27.86474355,1020.769222,1.385498151,211118037.9,1.778418123,0.679290615,87.99459928,0.081464311,5860610.116,0.839633831,2.618051954,0.320709385,Include
pry,1987,3920,2.268898961,206321.505,214.6010867,441855053.4,1.439027118,0.631505337,53923.95076,44.48876784,53450585.23,0.839698071,2.278725189,0.368494663,Include
swe,1998,8861,40.94039985,4044.457096,5.462646751,21198456.24,1.199846024,0.588272211,675.5646753,0.492949526,1338860.773,0.839764212,2.039610236,0.411727789,Include
nzl,1992,3503,23.50902939,1011.728738,1.136660384,1785000.1,1.228215346,0.593868413,252.7325191,0.184944164,198620.7853,0.839945409,2.068160755,0.406131587,Include
jam,1976,2037,4.605585303,3482.177382,3.508469938,2417195.449,0.926638019,0.781062942,409.9640719,0.627149316,121115.076,0.259742705,1.186380724,0.218937058,Do not include
can,2000,30697,43.74160581,1434.991089,1.845960152,27912523.48,1.349546897,0.616258758,166.0405969,0.129514053,1219464.173,0.840356092,2.189902989,0.383741242,Include
fin,1980,4779,25.66290627,4763.900094,5.687119193,13865196.59,1.397667306,0.624313396,1328.910576,1.06521065,1562759.893,0.841059773,2.238727079,0.375686604,Include
aut,1977,7604,25.61616074,24354.5622,22.46489069,89622782.83,1.437404971,0.630816472,3854.117113,3.154151349,7364375.652,0.841237128,2.278642099,0.369183528,Include
cyp,1991,783,15.04656727,687.0538764,1.747876441,272004.5318,0.544516174,0.392880586,719.987864,0.355062322,85385.38711,0.841442293,1.385958467,0.607119414,Include
ecu,1993,10836,3.810430426,47.61984457,0.072044684,210915.8568,0.740193773,0.467946249,129.8959017,0.073743274,245464.8126,0.841598527,1.5817923,0.532053751,Include
pry,2009,6347,2.792906478,317893.9757,221.4359396,367634589.9,0.716649652,0.459723041,74614.76753,41.34725747,80674287.93,0.842222946,1.558872598,0.540276959,Include
pan,2012,3802,9.462303078,913.8669849,3.484501726,1676115.02,0.346623623,0.314881973,4569.485176,2.253940966,2358974.615,0.754181289,1.100804912,0.685118027,Do not include
deu,1977,79550,23.5774143,4622.599885,4.708570808,201531021.2,1.474075579,0.636222989,511.3509273,0.421330028,10311007.55,0.842840981,2.31691656,0.363777011,Include
fin,1981,4801,25.87579454,5799.674235,7.237824371,17463712.16,1.376904926,0.620192419,1112.865415,0.880405388,1300913.414,0.843220448,2.220125374,0.379807581,Include
bwa,1993,1505,3.983230405,633.3525027,3.466647282,271542.4816,0.142593183,0.349235365,476.1948405,0.205546811,30001.61258,0.265707914,0.408301097,0.650764635,Do not include
hnd,1997,5853,1.691507956,3431.450783,12.48271585,10674344.8,0.400277109,0.321891304,3643.548226,1.538654052,2771808.343,0.843239271,1.24351638,0.678108696,Include
sur,1982,368,6.341341867,2335.50374,3.459225281,258888.42,0.557176891,0.537489227,190.9295091,0.14743248,9494.65173,0.479452055,1.036628946,0.462510773,Do not include
gbr,1975,56421,19.18069268,2213.290031,2.282153631,57853621.51,1.230982926,0.59342469,315.7126401,0.232036913,4030121.519,0.843388003,2.074370929,0.40657531,Include
nzl,1997,3752,27.392551,1083.321459,1.067930515,1832568.764,1.253030347,0.597590831,589.6828561,0.434737376,502352.0801,0.843772819,2.096803166,0.402409169,Include
fra,2017,64842.51,44.33313378,504.2238247,1.33339986,30614047.4,0.970080251,0.443032188,374.6684417,0.211422903,6102491.643,1.219558057,2.189638308,0.556967812,Include
cyp,1983,694,10.56226273,1409.752911,1.933284589,515239.6758,1.052110063,0.554917026,1560.246733,1.049556526,224353.2031,0.843867198,1.895977261,0.445082974,Include
aus,2009,22037,57.45892685,1445.261854,1.721517169,18598789.47,1.343160724,0.614095808,633.3329663,0.560729655,3806888.953,0.844056167,2.187216891,0.385904192,Include
phl,1996,71185,1.564432486,8788.520639,12.8796624,194571514.3,0.581424631,0.407829349,5570.380868,3.301850391,72427012.84,0.844232037,1.425656668,0.592170651,Include
swe,1993,8738,35.2089309,4767.077304,6.494593437,25392301.63,1.225872194,0.592028177,661.7458372,0.485435957,1307885.827,0.84475931,2.070631504,0.407971823,Include
cyp,1995,855,17.65573978,574.6005832,1.498695839,259604.0932,0.55505888,0.396311888,1335.33632,0.662264645,174745.1493,0.845501883,1.400560763,0.603688112,Include
aus,1983,15318,34.45278666,998.9388764,1.359317909,10951371.92,1.440962106,0.630058482,193.0683573,0.156452462,740085.8539,0.846067032,2.287029138,0.369941518,Include
che,1986,6493,58.64300892,4599.41414,6.938785613,23969410.41,1.457590788,0.632688571,1127.880458,0.914157947,1833325.479,0.846213731,2.303804519,0.367311429,Do not include
gbr,1985,56715,23.9521343,3076.218333,4.314151076,106979255.3,1.197880293,0.585999786,442.3099195,0.31910238,5590329.063,0.846284776,2.044165069,0.414000214,Include
jam,1975,2012,4.984688417,3460.221867,3.387896225,2221138.644,0.892739454,0.770607802,623.0709696,0.937071741,182878.9211,0.265747978,1.158487432,0.229392198,Do not include
jam,1979,2105,4.293903567,2715.997534,3.3851487,2239817.489,0.86117203,0.762052841,315.3380265,0.456293804,94270.29998,0.268896626,1.130068656,0.237947159,Do not include
col,1993,35260,4.715021997,359080.418,482.1322001,4896399627,0.789106364,0.482461133,105449.8326,62.01014892,675544763.3,0.846478994,1.635585358,0.517538867,Include
deu,1972,79693,20.70628702,6286.97913,5.796679237,248767445.8,1.475370983,0.635409265,726.3374277,0.596330064,14684293.89,0.846551381,2.321922364,0.364590735,Include
blz,1978,139,2.334424676,2845.270944,3.348991575,115473.2295,0.679609737,0.611781405,338.8907001,0.288780568,6318.518824,0.431260471,1.110870208,0.388218595,Do not include
can,1976,23435,29.23115951,2017.089239,2.946224995,35890853.96,1.424164185,0.627113138,140.3590773,0.108263761,784209.6324,0.846820264,2.270984449,0.372886862,Include
cyp,1990,767,15.25750392,2444.190966,3.381647343,1044523.231,1.103320176,0.565693564,2153.986568,1.484910435,352131.6604,0.847064707,1.950384883,0.434306436,Include
nam,1994,1606,3.630863829,670.3943604,3.344592201,315461.9364,0.160903461,0.136703577,863.584803,0.29030879,172919.5278,1.016121053,1.177024514,0.863296423,Do not include
deu,1976,79648,22.78571669,5066.058241,5.211829661,223875758.7,1.477573584,0.635582885,575.7836411,0.473111078,11652162.85,0.847179989,2.324753573,0.364417115,Include
phl,1992,64997,1.450693526,10889.1208,12.35320607,146811059.8,0.500948305,0.371476243,4752.84974,2.57239981,51725918.28,0.847585589,1.348533894,0.628523757,Include
nic,1972,2551,2.189083322,2867.303738,6.538091132,2954040.335,0.485246183,0.364024557,1592.781864,0.748163339,590570.2132,0.847757796,1.333003979,0.635975443,Include
pry,2007,6125,2.833463773,308801.5859,191.1454169,301134312.7,0.704688845,0.45380751,269382.4747,148.8211899,282185811.1,0.84814761,1.552836455,0.54619249,Include
can,1985,25843,34.47716524,1980.676021,4.126847812,54191536.97,1.392121764,0.621389022,156.4663077,0.116992514,936053.5937,0.848216761,2.240338525,0.378610978,Include
mdg,1992,12264,0.51751354,90171.26567,133.2304335,374008469.9,0.627123377,0.425008819,74728.2435,44.91950425,170598886.8,0.848430421,1.475553798,0.574991181,Include
per,1975,15164,3.904447715,19763.78914,40.47801425,145685230.7,0.650263963,0.433748066,8554.875075,4.98443638,23419872.78,0.848910361,1.499174324,0.566251934,Include
gbr,1971,56000,18.10269994,3167.748391,3.082356765,81536134.8,1.294155088,0.60373435,345.1387646,0.260568764,4524078.27,0.849428571,2.143583659,0.39626565,Include
cyp,2014,1152.29,20.10940423,2638.573188,2.85492762,1015811.796,0.845986616,0.498899312,1904.815306,1.138102575,406735.0982,0.849719504,1.69570612,0.501100688,Include
jor,2015,9266.58,3.260995933,1043.02705,3.343383651,1417694.969,0.125367291,0.667942599,420.9200473,0.316043114,66621.88847,0.062324422,0.187691713,0.332057401,Do not include
nzl,1994,3623,25.47847078,930.7352943,1.006895357,1625310.347,1.220648898,0.589540655,383.2429715,0.277403996,311760.4809,0.849859535,2.070508433,0.410459345,Include
ecu,2000,12533,3.706963303,502.3989961,0.801134739,2809916.005,0.766725434,0.474246124,823.514235,0.479573523,1864754.506,0.84999929,1.616724724,0.525753876,Include
nor,1982,4108,49.16077706,10011.18655,14.66809744,25174415.59,1.144622587,0.573826782,1805.91031,1.263752084,1610841.594,0.85009537,1.994717957,0.426173218,Do not include
che,1975,6356,50.19875082,6744.524202,8.10240115,26264338.45,1.397255964,0.621657075,1057.100963,0.834530181,1646377.832,0.850375441,2.247631405,0.378342925,Do not include
fin,1979,4763,24.3668518,4851.266507,5.755031161,13845223.77,1.383817612,0.619378757,1103.334019,0.877833922,1297780.892,0.850384959,2.234202571,0.380621243,Include
aus,1977,14212,31.70101894,903.1747202,0.991868143,7385222.061,1.43536236,0.627936004,66.69298583,0.053814617,237417.1736,0.850479433,2.285841793,0.372063996,Include
ecu,1994,11075,3.886956951,96.0972875,0.178420219,560478.5718,0.77710257,0.477384079,243.366437,0.139814465,480819.1496,0.850732552,1.627835122,0.522615921,Include
deu,1994,82750,33.74561539,1108.806142,1.199381263,52947825.27,1.461604933,0.632074442,115.279964,0.092841741,2385755.144,0.850788727,2.31239366,0.367925558,Include
deu,1971,79543,19.88999663,6404.900128,6.147624959,253584304.1,1.420758205,0.625448057,822.1489143,0.657365188,16238372.91,0.850826442,2.271584647,0.374551943,Include
phl,1997,72781,1.609468954,9738.534248,14.21132601,209499104.6,0.554928061,0.394734517,5830.608542,3.369503472,76164795.6,0.850897974,1.405826035,0.605265483,Include
nzl,2000,3858,28.97072328,1504.258724,1.547550874,2519459.249,1.156131717,0.575973707,693.6332961,0.485945558,582425.1891,0.851133031,2.007264748,0.424026293,Include
pan,2013,3864,9.953218004,886.6902647,3.327711846,1632209.383,0.347776454,0.313907573,3764.602209,1.893990544,2030433.623,0.760117984,1.107894438,0.686092427,Do not include
aus,1985,15791,36.55851646,1327.410594,1.648649073,14674823.23,1.544337289,0.64467001,67.76919304,0.061451254,301487.8386,0.85120968,2.395546969,0.35532999,Include
mmr,1988,40753,0.154865143,2813.2739,4.723958803,27027799.61,0.384637958,0.311206226,1221.498206,0.610147095,7726451.304,0.851320468,1.235958426,0.688793774,Include
fin,1975,4711,22.09182726,4978.22459,5.765250631,13958767.17,1.408065646,0.623110676,1023.888244,0.817556249,1197278.424,0.851670384,2.25973603,0.376889324,Include
fin,1978,4750,22.79655139,5101.931119,5.990036778,14313612.18,1.378266763,0.618054047,784.5772674,0.617758847,912250.6675,0.851743331,2.230010094,0.381945953,Include
deu,1974,79758,21.87079379,4833.45542,4.608178741,195976625.5,1.46085745,0.631674633,627.183846,0.508381436,12606741.16,0.851816471,2.312673921,0.368325367,Include
gbr,1976,56462,19.72452876,2328.248645,2.817526204,69503159.03,1.196981556,0.584222443,396.7361932,0.285142602,5005892.23,0.851864001,2.048845557,0.415777557,Include
cmr,2012,21700,1.311521921,140313.2055,146.3867331,988763333.1,0.852782021,0.500238104,81938.75709,47.50537846,320567719,0.851970204,1.704752225,0.499761896,Include
mdg,2001,16236,0.518947281,177527.4617,297.6950917,1097914383,0.622335956,0.422025351,174622.2585,105.5285216,533011899.1,0.85230521,1.474641166,0.577974649,Include
nga,1976,65427,1.463386666,158.341404,0.325099395,5035844.9,0.648643861,0.43210442,167.8063265,0.088607377,1803872.535,0.852483716,1.501127577,0.56789558,Include
can,1996,29586,37.8753587,1470.524108,1.762390445,24442804.57,1.284309776,0.601015594,153.6414077,0.114919335,1058064.616,0.852589479,2.136899255,0.398984406,Include
cyp,1994,837,16.40719201,710.4309606,1.682241788,272725.0387,0.530662346,0.38358887,877.9756269,0.426447449,111098.0895,0.852752001,1.383414347,0.61641113,Include
usa,1984,239456,30.6358575,1247.185669,1.749520926,278129669.4,1.818903213,0.680671749,84.66133881,0.078035807,5819983.04,0.853314659,2.672217872,0.319328251,Include
can,1997,29867,39.12475643,1542.265781,1.822609181,25451716.55,1.280970292,0.600176299,120.577774,0.09002769,837508.6938,0.853353062,2.134323354,0.399823701,Include
che,1985,6456,57.90289583,5983.795591,8.079582009,28057964.44,1.473706099,0.633238695,1468.649966,1.191763424,2397029.528,0.853546027,2.327252126,0.366761305,Do not include
lka,1976,14012,0.758934997,862.0181643,1.848937928,5865533.704,0.62028633,0.420720524,1674.188796,1.023708389,4471527.53,0.854056601,1.474342931,0.579279476,Include
fin,1973,4669,21.38869713,4805.917426,5.852308294,13706574.21,1.374310888,0.616695499,1091.446735,0.861252628,1253734.064,0.854197168,2.228508056,0.383304501,Include
aus,1981,14898,34.62982267,913.8341472,1.092044858,8568304.085,1.442891112,0.62812849,153.8827459,0.125148226,581331.0289,0.854236203,2.297127315,0.37187151,Include
aus,1973,13552,30.5918009,662.7738519,0.810297709,6063263.283,1.512744416,0.638960143,98.39427738,0.081926326,346391.0623,0.854765409,2.367509825,0.361039857,Include
blz,1980,144,2.442886201,3147.415803,3.319992893,133828.9135,0.766933029,0.648174948,301.147287,0.273015005,5973.568318,0.416286149,1.183219178,0.351825052,Do not include
deu,1973,79757,21.67811787,5368.197561,5.089626743,214852739.9,1.450084426,0.629122605,593.7315406,0.477569192,11884648.43,0.85484694,2.304931366,0.370877395,Include
deu,1996,83389,34.34755975,1404.290767,1.467932584,66173167.8,1.481065224,0.634034741,145.6854173,0.118101641,3072971.628,0.854871795,2.335937019,0.365965259,Include
deu,1995,83148,34.16765784,1120.703626,1.235981762,54307098.13,1.447770966,0.628717385,162.7641175,0.129113024,3350145.975,0.854966322,2.302737288,0.371282615,Include
sur,1970,372,4.737736685,1841.232111,3.295557484,225679.7765,0.504345264,0.44910808,367.8079972,0.238449674,20029.77265,0.618647813,1.122993077,0.55089192,Do not include
fin,1982,4826,26.53651529,6779.734195,8.507831899,21463218,1.432173898,0.625827322,1725.769191,1.379860852,2081271.72,0.856275085,2.288448983,0.374172678,Include
phl,1972,37926,1.319265169,2122.636797,6.289747362,40599878.94,0.466295938,0.352505547,1926.460655,1.023846423,12139378.46,0.856508601,1.322804539,0.647494453,Include
sur,1975,364,5.724763055,4417.556684,3.269351004,253930.4925,0.584600331,0.497661306,338.470882,0.240639352,18866.1252,0.590094837,1.174695168,0.502338694,Do not include
sau,2015,31717.67,21.39910198,3959.724929,9.221798703,56503343.92,0.529254271,0.381905943,1668.470607,0.808197542,8014458.597,0.856569337,1.385823608,0.618094057,Include
svk,2016,5442,19.25834967,1074.292693,2.919950245,4104223.665,0.707626628,0.452382638,453.2630321,0.24696999,420214.4981,0.856594826,1.564221454,0.547617362,Include
cyp,1992,801,16.09549966,598.8460557,1.491494934,258983.1803,0.59391514,0.409393125,638.0814898,0.323467894,81028.7075,0.856805705,1.450720845,0.590606875,Include
gha,1979,10551,1.221636392,4293.477605,3.254156605,9612518.28,0.767029808,0.683058353,1170.526031,1.10202585,1510469.691,0.355904719,1.122934527,0.316941647,Do not include
aus,1982,15101,33.40119214,939.0776159,1.198367669,9674482.112,1.464667585,0.63050655,18.79122895,0.01470122,69551.7657,0.858333794,2.323001379,0.36949345,Include
mdg,1997,14329,0.486833618,188597.9349,274.9553159,889923125.2,0.618844627,0.418853391,154183.1317,92.64571181,416044098,0.858628493,1.47747312,0.581146609,Include
fin,1974,4692,21.92841588,4392.442742,5.45696681,12395718.39,1.326384753,0.606949807,1127.411524,0.865434452,1273062.733,0.858943816,2.185328569,0.393050193,Include
cyp,2015,1160.98,20.35051449,1999.62646,2.947385575,1080482.078,0.865093425,0.501731335,1833.94168,1.101984479,401188.4695,0.859123032,1.724216457,0.498268665,Include
lka,2011,20926,2.938612539,14389.46429,26.47083748,115158201.9,0.569571314,0.398655868,16846.63962,9.931900203,65175512.79,0.859157972,1.428729286,0.601344132,Include
phl,1973,39027,1.396393193,1973.422847,5.56792947,37837365.83,0.477055751,0.35701118,1947.556766,1.044380429,12782255.62,0.859193021,1.336248772,0.64298882,Include
phl,1999,76018,1.57926403,12015.7244,17.62564539,281105073.1,0.574796813,0.400805801,6375.160504,3.730148607,88937187.2,0.859306213,1.434103026,0.599194199,Include
mdg,2002,16736,0.439753508,149331.519,255.3611023,851974013.8,0.546169033,0.388600614,155621.6262,88.94923588,466912329,0.859307473,1.405476506,0.611399386,Include
che,1976,6355,49.50191121,6515.929261,8.165049616,26878690.13,1.419191016,0.622845672,1121.013279,0.891537269,1777163.646,0.859368634,2.27855965,0.377154328,Do not include
deu,1970,79287,19.34809913,6195.997263,5.850453698,243475815.9,1.438041545,0.625917465,821.0060731,0.65759043,16355812.77,0.859452335,2.29749388,0.374082535,Include
